ALLSTD,GroupPermissionAdd,_Lead,GroupAction,ac_QPM_Category,
ALLSTD,GroupPermissionAdd,_Lead,GroupAction,ac_modify_public_favorite_folders,
ALLSTD,GroupPermissionAdd,_Lead,GroupAction,ac_modify_public_favorites,
ALLSTD,GroupPermissionRemove,_Lead,CanModifyItem,RULES,
ALLSTD,GroupPermissionRemove,_Lead,GroupAction,ac_process_enablement_customize,
ALLSTD,GroupPermissionRemove,_Lead,CanModifyItem,GROUPS,
ALLSTD,GroupPermissionRemove,_Lead,CanModifyItem,USERS,
ALLSTD,GroupPermissionRemove,_Lead,CanModifyItem,SCRIPTS,
ALLSTD,GroupPermissionAdd,_Lead,GroupAction,ac_force_undo_checkout,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_add_public_favorite_folders,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_add_public_favorites,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_modify_major_change,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_change_password,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_clear_history,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,MAILCOND,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,MODULES,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,SYSTEM_FIELD,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,LISTS,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_reportTemplate_category,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,REQ_TYPE,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_rbt_customize,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_customize_sprinter,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_delete_public_favorite_folders,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_delete_public_favorites,
ALLSTD,GroupPermissionAdd,_Engineer,GroupAction,ac_manage_private_favorites,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_QPM_Category,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_modify_public_favorite_folders,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_modify_public_favorites,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,RULES,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_process_enablement_customize,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,GROUPS,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,USERS,
ALLSTD,GroupPermissionRemove,_Engineer,CanModifyItem,SCRIPTS,
ALLSTD,GroupPermissionRemove,_Engineer,GroupAction,ac_force_undo_checkout,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_add_public_favorite_folders,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_add_public_favorites,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_modify_major_change,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_change_password,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_clear_history,
ALLSTD,GroupPermissionRemove,_Product Definer,CanModifyItem,MAILCOND,
ALLSTD,GroupPermissionRemove,_Product Definer,CanModifyItem,MODULES,
ALLSTD,GroupPermissionRemove,_Product Definer,CanModifyItem,SYSTEM_FIELD,
ALLSTD,GroupPermissionRemove,_Product Definer,CanModifyItem,LISTS,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_reportTemplate_category,
ALLSTD,GroupPermissionRemove,_Product Definer,CanModifyItem,REQ_TYPE,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_rbt_customize,
ALLSTD,GroupPermissionRemove,_Product Definer,GroupAction,ac_customize_sprinter,
